nst_of_storm,lightning_id,lightning_airport_id,year,day_of_year,second,date,lon,lat,amplitude,mean_amplitude,var_amplitude,maxis,icloud,prop_icloud_of_storm,dist,azimuth,airport_alert_id,is_last_lightning_cloud_ground,total_second,nst_of_alert
74.0,57721,57721,2022,222,55988,2022-08-10 15:33:08,8.9275,42.0866,2.97,0.39391891891891884,117.45543237689651,0.313,True,0.8243243243243243,20.830656927518884,37.39491738956201,,False,713460788.0,0
75.0,57722,57722,2022,222,55998,2022-08-10 15:33:18,8.746,42.1612,3.37,0.43359999999999993,115.986290918918,0.464,True,0.8266666666666667,26.816408983322507,346.5325433616839,,False,713460798.0,0
76.0,57723,57723,2022,222,56011,2022-08-10 15:33:31,8.8113,42.1598,2.07,0.4551315789473684,114.47504131578857,0.596,True,0.8289473684210527,26.25569651358168,2.0367561513641976,,False,713460811.0,0
77.0,57724,57724,2022,222,56047,2022-08-10 15:34:07,8.9021,42.0808,4.56,0.5084415584415585,113.18762122351245,0.152,True,0.8311688311688312,19.293352325080285,32.253698216057515,,False,713460847.0,0
78.0,57725,57725,2022,222,56055,2022-08-10 15:34:15,8.8676,42.1127,4.91,0.5648717948717948,111.96603310023224,0.145,True,0.8333333333333334,21.681021728459623,18.8882287610122,,False,713460855.0,0
79.0,57726,57726,2022,222,56079,2022-08-10 15:34:39,8.8734,42.1025,9.33,0.6758227848101266,111.50307078870411,0.082,False,0.8227848101265823,20.713962508224387,21.50815503948187,,False,713460879.0,0
80.0,57727,57727,2022,222,56097,2022-08-10 15:34:57,8.8323,42.0642,-13.19,0.5025,112.49490253164474,1.26,False,0.8125,15.811015562266846,11.810592845141905,480.0,False,713460897.0,0
81.0,57728,57728,2022,222,56110,2022-08-10 15:35:10,8.9015,42.0902,5.75,0.5672839506172839,111.42867003086337,0.419,True,0.8148148148148148,20.223679057309024,30.618605408909293,,False,713460910.0,0
82.0,57729,57729,2022,222,56124,2022-08-10 15:35:24,8.8846,42.0976,10.86,0.6928048780487804,111.34495870219732,0.082,True,0.8170731707317073,20.477780440064333,25.15194409268163,,False,713460924.0,0
83.0,57730,57730,2022,222,56143,2022-08-10 15:35:43,8.8537,42.1016,4.31,0.7363855421686747,110.1447331178364,4.08,True,0.8192771084337349,20.219146397493404,15.928389139916918,,False,713460943.0,0
84.0,57731,57731,2022,222,56172,2022-08-10 15:36:12,8.7929,42.1437,4.28,0.7785714285714285,108.9671786574863,0.392,True,0.8214285714285714,24.4714340788399,357.3986186181487,,False,713460972.0,0
85.0,57732,57732,2022,222,56229,2022-08-10 15:37:09,8.8952,42.0479,3.01,0.8048235294117647,107.72853002801041,2.434,True,0.8235294117647058,15.7764924555904,36.596040560434986,,False,713461029.0,0
86.0,57733,57733,2022,222,56262,2022-08-10 15:37:42,8.8856,42.0976,-13.02,0.6440697674418605,108.68352794801564,0.105,False,0.813953488372093,20.505125855088146,25.42115000759573,,False,713461062.0,0
87.0,57734,57734,2022,222,56281,2022-08-10 15:38:01,8.8476,42.127,6.17,0.7075862068965517,107.77075340817885,3.294,True,0.8160919540229885,22.901007651937658,12.39452097180378,,False,713461081.0,0
88.0,57735,57735,2022,222,56302,2022-08-10 15:38:22,8.8345,42.093,7.01,0.7792045454545454,106.98337752089786,0.123,True,0.8181818181818182,19.003691499300363,10.56655069035863,,False,713461102.0,0
89.0,57736,57736,2022,222,56318,2022-08-10 15:38:38,8.8624,42.0883,9.08,0.8724719101123595,106.54185063840578,0.107,True,0.8202247191011236,18.949421384782017,19.86290771696522,,False,713461118.0,0
90.0,57737,57737,2022,222,56334,2022-08-10 15:38:54,8.8854,42.0836,4.13,0.9086666666666667,105.46265662921274,0.151,True,0.8222222222222222,19.039631174249298,27.27676338311453,,False,713461134.0,0
91.0,57738,57738,2022,222,56349,2022-08-10 15:39:09,8.7642,42.133,-34.25,0.5223076923076923,117.874715726495,0.092,False,0.8131868131868132,23.486767997380976,349.52910019968203,,False,713461149.0,0
92.0,57739,57739,2022,222,56387,2022-08-10 15:39:47,8.9061,42.0995,25.63,0.7952173913043478,123.43152193024295,0.076,False,0.8043478260869565,21.322420913014348,30.400020102599623,,False,713461187.0,0
93.0,57740,57740,2022,222,56426,2022-08-10 15:40:26,8.8639,42.0876,5.08,0.8412903225806451,122.28728744740461,0.121,True,0.8064516129032258,18.90693284859547,20.40274584087697,,False,713461226.0,0
94.0,57741,57741,2022,222,56470,2022-08-10 15:41:10,8.8813,42.0762,4.21,0.8771276595744679,121.09309596202172,0.145,True,0.8085106382978723,18.1507942745368,27.19235216430372,,False,713461270.0,0
95.0,57742,57742,2022,222,56507,2022-08-10 15:41:47,8.8577,42.0937,-27.12,0.5824210526315788,128.05581003359393,0.1,False,0.8,19.43552854778452,17.8570424911316,480.0,True,713461307.0,0
96.0,57743,57743,2022,222,56526,2022-08-10 15:42:06,8.8682,42.0908,10.47,0.6854166666666667,127.7262314035081,0.245,True,0.8020833333333334,19.3457991262983,21.33314279877092,,False,713461326.0,0
97.0,57744,57744,2022,222,56572,2022-08-10 15:42:52,8.8879,42.1115,9.6,0.7773195876288659,127.2150260738825,0.088,True,0.8041237113402062,22.02708568481409,24.340487254617784,,False,713461372.0,0
98.0,57745,57745,2022,222,56608,2022-08-10 15:43:28,8.9169,42.0879,3.98,0.8099999999999999,126.008195876288,0.269,True,0.8061224489795918,20.540796020404105,34.754951755005806,,False,713461408.0,0
99.0,57746,57746,2022,222,56661,2022-08-10 15:44:21,8.9032,42.0984,27.88,1.0834343434343434,132.1242656359507,0.081,False,0.797979797979798,21.115411622942283,29.847144704222927,,False,713461461.0,0
100.0,57747,57747,2022,222,56723,2022-08-10 15:45:23,8.8941,42.1008,9.42,1.1667999999999998,131.48466036363573,0.105,True,0.8,21.08104558035453,27.233643030934648,,False,713461523.0,0
101.0,57748,57748,2022,222,56857,2022-08-10 15:47:37,8.8839,42.0997,4.43,1.199108910891089,130.27524419801915,0.123,True,0.801980198019802,20.67945253657691,24.70081898537881,,False,713461657.0,0
1.0,57749,57749,2022,223,35484,2022-08-11 09:51:24,9.144,41.8817,12.1,12.1,,1.879,False,0.0,28.592104567304016,97.0030094235113,,False,713526684.0,0
2.0,57750,57750,2022,223,36220,2022-08-11 10:03:40,9.1422,41.8636,-20.08,-3.9899999999999993,517.7761999999999,0.106,False,0.0,28.84663460940656,100.0282082999501,,False,713527420.0,0
3.0,57751,57751,2022,223,37415,2022-08-11 10:23:35,8.855,41.7272,7.22,-0.25333333333333297,300.7761333333333,1.104,True,0.3333333333333333,22.24628234298364,165.1430542153809,,False,713528615.0,0
4.0,57752,57752,2022,223,37443,2022-08-11 10:24:03,9.0371,41.7377,2.26,0.3750000000000002,202.0966333333333,0.612,True,0.5,28.332631258135603,128.44135157193784,,False,713528643.0,0
5.0,57753,57753,2022,223,37852,2022-08-11 10:30:52,9.0815,41.7565,-31.2,-5.9399999999999995,350.9685999999999,0.1,False,0.4,29.60953371270336,120.95468260834922,,False,713529052.0,0
6.0,57754,57754,2022,223,38129,2022-08-11 10:35:29,9.0173,41.8326,-24.88,-9.096666666666666,340.5621466666666,0.123,False,0.3333333333333333,20.41838317581061,112.99832420046224,,False,713529329.0,0
7.0,57755,57755,2022,223,38182,2022-08-11 10:36:22,9.0267,41.8291,-24.11,-11.241428571428571,316.00181428571426,0.102,False,0.2857142857142857,21.287134231252168,112.89200016540087,,False,713529382.0,0
8.0,57756,57756,2022,223,38283,2022-08-11 10:38:03,9.0352,41.8159,-49.4,-16.01125,452.8682696428571,0.097,False,0.25,22.64319406857568,114.87360025504294,,False,713529483.0,0
9.0,57757,57757,2022,223,38358,2022-08-11 10:39:18,9.1166,41.8899,2.62,-13.94111111111111,434.8290111111111,0.624,True,0.3333333333333333,26.211586776891743,96.13162560135775,,False,713529558.0,0
10.0,57758,57758,2022,223,38409,2022-08-11 10:40:09,9.0342,41.8109,-32.33,-15.780000000000001,420.3297999999999,0.108,False,0.3,22.87303372606966,115.97747382873509,,False,713529609.0,0
11.0,57759,57759,2022,223,38428,2022-08-11 10:40:28,9.1191,41.8567,2.72,-14.098181818181816,409.4104563636363,0.151,True,0.36363636363636365,27.19214543152428,101.94617840321762,,False,713529628.0,0
12.0,57760,57760,2022,223,38440,2022-08-11 10:40:40,8.9533,41.8202,3.24,-12.653333333333334,397.2423696969696,4.543,True,0.4166666666666667,16.937740911832947,124.50852298766831,,False,713529640.0,0
13.0,57761,57761,2022,223,38471,2022-08-11 10:41:11,9.1042,41.8278,5.99,-11.21923076923077,390.87529102564093,0.128,True,0.46153846153846156,27.10709716272973,107.63834982437116,,False,713529671.0,0
14.0,57762,57762,2022,223,38493,2022-08-11 10:41:33,9.1077,41.8196,3.31,-10.18142857142857,375.88642857142844,0.532,True,0.5,27.74217781374,108.84001828428394,,False,713529693.0,0
15.0,57763,57763,2022,223,38527,2022-08-11 10:42:07,9.1148,41.8371,4.04,-9.233333333333333,362.5206666666666,0.14,True,0.5333333333333333,27.53653672377205,105.50042213495846,,False,713529727.0,0
16.0,57764,57764,2022,223,38571,2022-08-11 10:42:51,9.1092,41.8938,2.49,-8.500625,346.9424062499999,0.472,True,0.5625,25.54549374630014,95.55683155307284,,False,713529771.0,0
17.0,57765,57765,2022,223,38609,2022-08-11 10:43:29,9.1359,41.8839,3.23,-7.810588235294118,333.35306838235283,0.688,True,0.5882352941176471,27.891177438418268,96.79866894995622,,False,713529809.0,0
18.0,57766,57766,2022,223,38620,2022-08-11 10:43:40,8.9013,42.1834,3.73,-7.169444444444443,321.1432408496731,0.464,True,0.6111111111111112,29.98888703723905,20.74432693155336,,False,713529820.0,0
19.0,57767,57767,2022,223,38641,2022-08-11 10:44:01,9.0641,41.8789,4.76,-6.5415789473684205,310.7920362573098,0.155,True,0.631578947368421,22.16654511192977,99.71113909204443,,False,713529841.0,0
20.0,57768,57768,2022,223,38721,2022-08-11 10:45:21,9.0755,41.8622,4.35,-5.997,300.36588526315774,0.136,True,0.65,23.558279543218475,102.69338639182274,,False,713529921.0,0
21.0,57769,57769,2022,223,38740,2022-08-11 10:45:40,9.0773,41.8601,8.06,-5.327619047619048,294.75707904761896,0.246,True,0.6666666666666666,23.769410236101017,103.0296861897987,,False,713529940.0,0
22.0,57770,57770,2022,223,38758,2022-08-11 10:45:58,9.0328,41.8514,2.43,-4.975,283.4565119047618,0.463,True,0.6818181818181818,20.641232283398,107.43487469479972,,False,713529958.0,0
23.0,57771,57771,2022,223,38781,2022-08-11 10:46:21,9.0853,41.8643,2.8,-4.63695652173913,273.2004130434782,0.56,True,0.6956521739130435,24.27053868682197,101.85900184170023,,False,713529981.0,0
24.0,57772,57772,2022,223,38802,2022-08-11 10:46:42,9.0635,41.8584,-5.44,-4.670416666666667,261.3490041666666,0.126,False,0.6666666666666666,22.7416324912401,104.04658940127558,,False,713530002.0,0
25.0,57773,57773,2022,223,38815,2022-08-11 10:46:55,8.8599,41.7736,3.59,-4.34,253.18884166666658,4.636,True,0.68,17.322905457363365,159.1932089872884,,False,713530015.0,0
26.0,57774,57774,2022,223,38828,2022-08-11 10:47:08,9.1425,41.8528,-2.62,-4.273846153846153,243.17507261538452,0.761,True,0.6923076923076923,29.173582982254747,101.77637356291254,,False,713530028.0,0
27.0,57775,57775,2022,223,38845,2022-08-11 10:47:25,9.0655,41.8832,14.24,-3.588148148148148,246.51709259259252,0.09,True,0.7037037037037037,22.177054277543743,98.7461622625548,,False,713530045.0,0
28.0,57776,57776,2022,223,38866,2022-08-11 10:47:46,9.0775,41.8691,5.95,-3.2474999999999996,240.63598240740734,0.151,True,0.7142857142857143,23.50638832065107,101.22564452293024,,False,713530066.0,0
29.0,57777,57777,2022,223,38887,2022-08-11 10:48:07,9.113,41.873,3.15,-3.026896551724138,233.4531507389162,2.315,True,0.7241379310344828,26.25745831220612,99.26745974939875,,False,713530087.0,0
30.0,57778,57778,2022,223,38916,2022-08-11 10:48:36,9.0712,41.8887,3.06,-2.824,226.63805241379305,0.38,True,0.7333333333333333,22.524738721049644,97.4113221292188,,False,713530116.0,0
31.0,57779,57779,2022,223,38941,2022-08-11 10:49:01,9.0531,41.8576,-4.88,-2.890322580645161,219.21980989247308,0.35,False,0.7096774193548387,21.95754095630494,104.7773736312678,,False,713530141.0,0
32.0,57780,57780,2022,223,38969,2022-08-11 10:49:29,9.0892,41.8666,2.83,-2.7115625,213.1707684475806,0.57,True,0.71875,24.51348197913916,101.25989250463596,,False,713530169.0,0
33.0,57781,57781,2022,223,38999,2022-08-11 10:49:59,9.0773,41.8741,6.52,-2.4318181818181817,209.09165909090905,0.134,True,0.7272727272727273,23.35247361220844,100.2258153224086,,False,713530199.0,0
34.0,57782,57782,2022,223,39013,2022-08-11 10:50:13,9.0675,41.8212,3.5,-2.2573529411764706,203.79044429590016,0.48,True,0.7352941176470589,24.67426773139669,111.15639981476106,,False,713530213.0,0
35.0,57783,57783,2022,223,39034,2022-08-11 10:50:34,9.0711,41.873,7.06,-1.991142857142857,200.27698100840334,0.156,True,0.7428571428571429,22.884333550530148,100.68413395646829,,False,713530234.0,0
36.0,57784,57784,2022,223,39064,2022-08-11 10:51:04,9.0673,41.8712,5.37,-1.7866666666666664,196.05996,0.164,True,0.75,22.63073553081356,101.20988173838016,,False,713530264.0,0
36.0,57785,57785,2022,223,39104,2022-08-11 10:51:44,9.0786,41.8742,9.23,-1.8663888888888889,194.01134944444442,0.108,True,0.7777777777777778,23.454363651533107,100.1584740469408,,False,713530304.0,0
37.0,57786,57786,2022,223,39155,2022-08-11 10:52:35,9.0423,41.8944,-29.54,-2.614324324324324,209.32021966966965,0.111,False,0.7567567567567568,20.061606131204947,96.95410782413876,,False,713530355.0,0
38.0,57787,57787,2022,223,39225,2022-08-11 10:53:45,9.0843,41.8132,6.5,-2.374473684210526,205.8489929587482,0.396,True,0.7631578947368421,26.319373239919816,111.4212735118455,,False,713530425.0,0
39.0,57788,57788,2022,223,39270,2022-08-11 10:54:30,9.1296,41.8125,6.55,-2.1456410256410257,202.4741252361673,0.286,True,0.7692307692307693,29.719610196710224,108.7814916506126,,False,713530470.0,0
40.0,57789,57789,2022,223,39312,2022-08-11 10:55:12,9.1,41.8179,28.07,-1.3902499999999995,220.1071050641025,0.095,False,0.75,27.24545029189099,109.58415836930484,,False,713530512.0,0
41.0,57790,57790,2022,223,39313,2022-08-11 10:55:13,8.8345,42.1151,5.67,-1.2180487804878046,215.82021109756093,0.137,True,0.7560975609756098,21.43878387632968,9.370113257415769,,False,713530513.0,0
42.0,57791,57791,2022,223,39349,2022-08-11 10:55:49,9.1018,41.8137,15.84,-0.8119047619047616,217.48432799070844,0.125,True,0.7619047619047619,27.58407232414077,110.18754129955038,,False,713530549.0,0
43.0,57792,57792,2022,223,39372,2022-08-11 10:56:12,9.0548,41.9375,3.25,-0.7174418604651159,212.68982901439645,0.359,True,0.7674418604651163,20.881345131328825,86.84158603647282,,False,713530572.0,0
44.0,57793,57793,2022,223,39375,2022-08-11 10:56:15,9.0938,41.7933,-8.23,-0.888181818181818,209.02624778012682,0.111,False,0.75,28.09380596054278,114.12857381298652,,False,713530575.0,0
45.0,57794,57794,2022,223,39380,2022-08-11 10:56:20,8.8529,42.1899,-3.14,-0.9382222222222221,204.3883331313131,0.617,True,0.7555555555555555,29.87741345333689,10.633944148050976,,False,713530580.0,0
46.0,57795,57795,2022,223,39409,2022-08-11 10:56:49,9.0665,41.9653,5.34,-0.8017391304347824,200.70324135265696,0.193,False,0.7391304347826086,22.27392120906985,81.01063165590867,,False,713530609.0,0
47.0,57796,57796,2022,223,39422,2022-08-11 10:57:02,9.1108,41.8022,12.49,-0.5189361702127657,200.09907058279367,0.253,False,0.723404255319149,28.83116787872889,111.51851728943272,,False,713530622.0,0
48.0,57797,57797,2022,223,39438,2022-08-11 10:57:18,9.0729,41.858,2.39,-0.4583333333333331,196.01793333333327,0.489,True,0.7291666666666666,23.49380731491871,103.6561443615175,,False,713530638.0,0
49.0,57798,57798,2022,223,39452,2022-08-11 10:57:32,9.0821,41.9656,2.64,-0.3951020408163263,192.13013801020404,0.381,True,0.7346938775510204,23.543116602774987,81.44515210235741,,False,713530652.0,0
50.0,57799,57799,2022,223,39477,2022-08-11 10:57:57,9.0406,41.9364,3.38,-0.3195999999999998,188.49414269387748,0.562,True,0.74,19.701830875403395,86.91763429431626,,False,713530677.0,0
51.0,57800,57800,2022,223,39479,2022-08-11 10:57:59,9.0533,41.7843,1.96,-0.2749019607843135,184.82615349019602,0.734,True,0.7450980392156863,25.86743047132024,119.0876208830472,,False,713530679.0,0
52.0,57801,57801,2022,223,39488,2022-08-11 10:58:08,9.0863,41.7742,-3.29,-0.33288461538461517,181.37693465309195,0.12,True,0.75,28.73826861460513,117.79685661688744,,False,713530688.0,0
53.0,57802,57802,2022,223,39496,2022-08-11 10:58:16,9.0345,41.9579,-8.74,-0.491509433962264,179.22249383164,0.103,False,0.7358490566037735,19.518659027790346,81.57572075284308,481.0,False,713530696.0,0
54.0,57803,57803,2022,223,39536,2022-08-11 10:58:56,9.1066,41.8026,-132.19,-2.93037037037037,497.03524136967144,0.096,False,0.7222222222222222,28.50338809078008,111.7233011162036,,False,713530736.0,0
55.0,57804,57804,2022,223,39538,2022-08-11 10:58:58,9.0087,41.7695,-1.94,-2.912363636363636,487.84871838383833,1.424,False,0.7090909090909091,24.154208640374083,126.82532684230004,,False,713530738.0,0
56.0,57805,57805,2022,223,39560,2022-08-11 10:59:20,9.0282,41.9535,-8.64,-3.014642857142857,479.5645598701298,0.108,False,0.6964285714285714,18.916890024675723,82.4403408206409,481.0,False,713530760.0,0
57.0,57806,57806,2022,223,39571,2022-08-11 10:59:31,9.1145,41.8081,-74.79,-4.273859649122807,561.3816419799498,0.097,False,0.6842105263157895,28.80302693790047,110.3381071945716,,False,713530771.0,0
58.0,57807,57807,2022,223,39572,2022-08-11 10:59:32,9.0955,41.804,-9.58,-4.365344827586207,552.0182744404113,0.097,False,0.6724137931034483,27.6213961067818,112.23224731679916,,False,713530772.0,0
59.0,57808,57808,2022,223,39598,2022-08-11 10:59:58,9.0351,41.9852,4.91,-4.208135593220338,543.9588878433664,0.287,True,0.6779661016949152,20.37273797630006,75.14232647762557,,False,713530798.0,0
60.0,57809,57809,2022,223,39622,2022-08-11 11:00:22,9.0957,41.8506,3.41,-4.081166666666666,535.7065121751413,0.497,True,0.6833333333333333,25.543955809035985,103.9994032354126,,False,713530822.0,0
61.0,57810,57810,2022,223,39635,2022-08-11 11:00:35,9.1096,41.7974,-114.17,-5.885901639344262,725.4592379234972,0.091,False,0.6721311475409836,28.99842330816903,112.36603968720156,,False,713530835.0,0
62.0,57811,57811,2022,223,39637,2022-08-11 11:00:37,9.038,41.9606,-23.71,-6.173387096774194,718.6906326017979,0.103,False,0.6612903225806451,19.86198875717907,81.05615957130105,481.0,False,713530837.0,0
63.0,57812,57812,2022,223,39641,2022-08-11 11:00:41,8.9926,41.9929,4.67,-6.001269841269841,708.9651822324629,0.248,True,0.6666666666666666,17.464720331032222,69.93206117480548,,False,713530841.0,0
64.0,57813,57813,2022,223,39650,2022-08-11 11:00:50,8.9085,41.8107,-3.77,-5.9664062499999995,697.7895567212302,4.692,True,0.671875,15.28883922757261,136.91351795875792,,False,713530850.0,0
65.0,57814,57814,2022,223,39676,2022-08-11 11:01:16,9.0132,41.72,-16.52,-6.1287692307692305,688.6001078365384,1.225,False,0.6615384615384615,28.55029392577422,134.07260643174266,,False,713530876.0,0
66.0,57815,57815,2022,223,39702,2022-08-11 11:01:42,9.0471,41.974,6.18,-5.942272727272727,680.3018024475524,0.289,True,0.6666666666666666,20.944469046181123,78.33856408610731,,False,713530902.0,0
67.0,57816,57816,2022,223,39715,2022-08-11 11:01:55,8.8589,42.1871,13.19,-5.656716417910448,675.4575405698779,0.412,True,0.6716417910447762,29.642418951889603,11.99819959340631,,False,713530915.0,0
68.0,57817,57817,2022,223,39742,2022-08-11 11:02:22,9.0469,41.9707,6.55,-5.477205882352941,667.5673189420545,0.131,True,0.6764705882352942,20.83391690292288,79.07441510769134,,False,713530942.0,0
69.0,57818,57818,2022,223,39770,2022-08-11 11:02:50,9.0469,41.9582,10.76,-5.241884057971014,661.5711213981244,0.104,True,0.6811594202898551,20.530996614901703,81.92908068638413,,False,713530970.0,0
70.0,57819,57819,2022,223,39784,2022-08-11 11:03:04,9.0461,41.9608,-7.75,-5.277714285714286,652.0730004968943,0.11,False,0.6714285714285714,20.521881689736624,81.30341380128937,,False,713530984.0,0
71.0,57820,57820,2022,223,39806,2022-08-11 11:03:26,9.048,41.9597,22.18,-4.890985915492958,653.3763490140844,0.121,False,0.6619718309859155,20.651809162186407,81.62132749378502,,False,713531006.0,0
71.0,57821,57821,2022,223,39835,2022-08-11 11:03:55,9.0734,41.9409,3.03,-4.565492957746479,650.8694022535211,0.353,True,0.676056338028169,22.44365533326384,86.3405958351121,,False,713531035.0,0
72.0,57822,57822,2022,223,39859,2022-08-11 11:04:19,9.0405,41.7808,1.92,-4.475416666666667,642.2864167253521,0.619,True,0.6805555555555556,25.26946676139968,121.006292366511,,False,713531059.0,0
73.0,57823,57823,2022,223,39862,2022-08-11 11:04:22,9.0381,41.9552,-25.77,-4.767123287671233,639.577542998478,0.084,False,0.6712328767123288,19.75545084639248,82.34792047158663,481.0,False,713531062.0,0
74.0,57824,57824,2022,223,39887,2022-08-11 11:04:47,9.0589,41.959,3.62,-4.653783783783783,631.7667991854869,0.249,True,0.6756756756756757,21.52204934477502,82.12699638649674,,False,713531087.0,0
75.0,57825,57825,2022,223,39913,2022-08-11 11:05:13,8.915,41.8082,4.55,-4.531066666666667,624.3588718198198,3.542,True,0.68,15.826848099059417,135.8310453316102,,False,713531113.0,0
76.0,57826,57826,2022,223,39918,2022-08-11 11:05:18,8.9603,41.8336,3.42,-4.426447368421053,616.8659218771929,4.929,True,0.6842105263157895,16.419608912999312,119.76055944117152,,False,713531118.0,0
77.0,57827,57827,2022,223,39924,2022-08-11 11:05:24,9.0663,41.9429,-11.62,-4.51987012987013,609.4213065618591,0.106,False,0.6753246753246753,21.879266408687027,85.80927899178438,,False,713531124.0,0
78.0,57828,57828,2022,223,39935,2022-08-11 11:05:35,8.8716,42.108,5.85,-4.386923076923077,602.8853878121878,4.927,True,0.6794871794871795,21.260997530275645,20.43336366898377,,False,713531135.0,0
79.0,57829,57829,2022,223,39938,2022-08-11 11:05:38,9.0409,41.7237,2.19,-4.30367088607595,595.7036312236287,0.658,True,0.6835443037974683,29.69538665245065,130.02743623562256,,False,713531138.0,0
80.0,57830,57830,2022,223,39950,2022-08-11 11:05:50,9.0593,41.9596,6.79,-4.165,589.7014481012658,0.288,True,0.6875,21.56672405534422,82.00759752812691,,False,713531150.0,0
81.0,57831,57831,2022,223,39967,2022-08-11 11:06:07,9.0609,41.9321,6.36,-4.035061728395062,583.6977803086419,0.479,True,0.691358024691358,21.350223612607195,88.11303087086299,,False,713531167.0,0
82.0,57832,57832,2022,223,39973,2022-08-11 11:06:13,8.9646,42.1376,6.13,-3.9110975609756102,577.7517382866606,0.113,True,0.6951219512195121,27.269047600121965,37.074967042092126,,False,713531173.0,0
83.0,57833,57833,2022,223,39982,2022-08-11 11:06:22,9.07,41.953,3.68,-3.819638554216868,571.4002596238612,0.182,True,0.6987951807228916,22.318413450860582,83.7186745666621,,False,713531182.0,0
84.0,57834,57834,2022,223,39994,2022-08-11 11:06:34,9.111,41.9191,3.82,-3.7286904761904767,565.2107295897877,0.658,True,0.7023809523809523,25.47867576854329,90.83678246097736,,False,713531194.0,0
85.0,57835,57835,2022,223,40028,2022-08-11 11:07:08,9.0415,41.9202,-10.72,-3.8109411764705885,559.0570705322128,0.108,False,0.6941176470588235,19.73094648909032,90.81639759610646,481.0,False,713531228.0,0
86.0,57836,57836,2022,223,40034,2022-08-11 11:07:14,9.1086,41.7829,4.37,-3.715813953488372,553.25815874145,0.554,True,0.6976744186046512,29.742985157049063,114.71449503692438,,False,713531234.0,0
87.0,57837,57837,2022,223,40042,2022-08-11 11:07:22,9.0537,41.9139,-5.19,-3.7327586206896552,546.8499039294305,0.389,True,0.7011494252873564,20.765035364164376,92.2148811554252,,False,713531242.0,0
88.0,57838,57838,2022,223,40066,2022-08-11 11:07:46,8.9741,42.1175,-16.02,-3.8723863636363633,542.2799126306164,0.1,False,0.6931818181818182,25.767683825951213,41.44222913254267,,False,713531266.0,0
89.0,57839,57839,2022,223,40066,2022-08-11 11:07:46,8.9603,42.1412,-45.39,-4.338876404494382,555.4851941777323,0.098,False,0.6853932584269663,27.44865978782596,35.87993056355321,,False,713531266.0,0
90.0,57840,57840,2022,223,40067,2022-08-11 11:07:47,9.0588,41.9594,8.52,-4.196,551.0810175280898,0.13,True,0.6888888888888889,21.52202929757498,82.03609915626392,,False,713531267.0,0
91.0,57841,57841,2022,223,40080,2022-08-11 11:08:00,9.0595,41.937,-15.0,-4.314725274725275,546.2406029792429,0.1,False,0.6813186813186813,21.26496114512543,87.01065210321242,,False,713531280.0,0
92.0,57842,57842,2022,223,40104,2022-08-11 11:08:24,9.0505,41.9127,5.63,-4.206630434782609,541.3129324773053,0.503,True,0.6847826086956522,20.50844460021501,92.52068265174532,,False,713531304.0,0
93.0,57843,57843,2022,223,40112,2022-08-11 11:08:32,9.0968,41.8757,2.78,-4.131505376344086,535.9539672744272,0.145,True,0.6881720430107527,24.88389055283699,99.2567124425692,,False,713531312.0,0
94.0,57844,57844,2022,223,40127,2022-08-11 11:08:47,9.0596,41.9386,-26.4,-4.368404255319149,535.4664028025622,0.112,False,0.6808510638297872,21.286125684726,86.65578300970232,,False,713531327.0,0
95.0,57845,57845,2022,223,40143,2022-08-11 11:09:03,8.9997,41.813,1.92,-4.30221052631579,530.1862046360582,0.515,True,0.6842105263157895,20.401998151843536,119.33563268890666,,False,713531343.0,0
96.0,57846,57846,2022,223,40147,2022-08-11 11:09:07,8.9745,42.138,-46.24,-4.7390625,542.9259033223684,0.102,False,0.6770833333333334,27.71632810346666,38.67284187067954,,False,713531347.0,0
97.0,57847,57847,2022,223,40151,2022-08-11 11:09:11,9.0528,41.9383,-17.5,-4.8706185567010305,538.9492037800686,0.107,False,0.6701030927835051,20.723153521079432,86.6335393365707,,False,713531351.0,0
98.0,57848,57848,2022,223,40155,2022-08-11 11:09:15,9.0842,41.7618,-11.42,-4.937448979591837,533.8307243530401,0.128,False,0.6632653061224489,29.419654956594204,119.90693749759568,,False,713531355.0,0
99.0,57849,57849,2022,223,40164,2022-08-11 11:09:24,9.1317,41.8409,2.77,-4.85959595959596,528.9835202432487,0.543,True,0.6666666666666666,28.712227752258595,104.1182174866968,,False,713531364.0,0
100.0,57850,57850,2022,223,40170,2022-08-11 11:09:30,9.0388,41.9511,-7.61,-4.8871,523.7158995858586,0.103,False,0.66,19.73735968713937,83.3507667787016,481.0,False,713531370.0,0
101.0,57851,57851,2022,223,40179,2022-08-11 11:09:39,9.0533,41.9327,-10.1,-4.938712871287128,518.7477933267327,0.104,False,0.6534653465346535,20.7256009041945,87.91868116585088,,False,713531379.0,0
102.0,57852,57852,2022,223,40181,2022-08-11 11:09:41,9.1208,41.8492,3.2,-4.858921568627451,514.2610750630945,0.6,True,0.6568627450980392,27.56729113255639,103.17218986450544,,False,713531381.0,0
103.0,57853,57853,2022,223,40202,2022-08-11 11:10:02,9.0575,41.9233,-32.44,-5.126699029126213,516.604890957548,0.111,False,0.6504854368932039,21.04971516235739,90.06751267045932,,False,713531402.0,0
104.0,57854,57854,2022,223,40205,2022-08-11 11:10:05,8.9525,42.1329,-28.75,-5.3538461538461535,516.9552743838685,0.105,False,0.6442307692307693,26.33221093265155,35.5558003550409,,False,713531405.0,0
