nst_of_storm,year,day_of_year,second,amplitude,mean_amplitude,var_amplitude,maxis,icloud,prop_icloud_of_storm,dist,dist_barycentre,azimuth,azimuth_barycentre,barycentre_speed,nst_of_alert,airport_alert_id,PSTAT,U,RR1,DRR1,FF,T,N,NBAS,CL,CM,CH,N1,N2,N3,N4,UV_INDICE,is_last_lightning_cloud_ground
730.0,2022,142,78464,67.23,-1.8743972602739725,168.43964140575386,0.033,False,0.7671232876712328,20.18896346068671,24.470649427342224,333.7684478476635,214.6630379937939,8.304811816797987,625,170.0,1001.7,66.0,0.0,0.0,4.0,23.0,,5.0,,,,2.0,5.0,5.0,,,False
731.0,2022,142,78464,5.04,-1.864938440492476,168.27430420853406,0.071,True,0.7674418604651163,21.15914554896373,24.64909416722324,182.94799296664056,215.78267911538762,5.7468794381751405,626,170.0,1001.7,66.0,0.0,0.0,4.0,23.0,,5.0,,,,2.0,5.0,5.0,,,False
732.0,2022,142,78466,-2.43,-1.8657103825136612,168.0445429967184,2.026,True,0.76775956284153,26.40150434209372,24.431402873883815,159.44941022239095,214.14360510002516,-15.098463563525003,627,170.0,1001.7,66.0,0.0,0.0,4.0,23.0,,5.0,,,,2.0,5.0,5.0,,,False
733.0,2022,142,78475,-3.25,-1.867598908594816,167.81758821595517,1.533,True,0.7680763983628922,21.662268390826974,24.348021450225236,167.33589030065622,185.26107692004697,-168.79578808123637,628,170.0,1001.7,66.0,0.0,0.0,4.0,23.0,,5.0,,,,2.0,5.0,5.0,,,False
734.0,2022,142,78489,-3.68,-1.8700681198910083,167.5931171849851,1.72,True,0.7683923705722071,26.84100991208494,24.23809344596437,153.01469391820538,198.61074553566735,52.45306856077318,629,170.0,1001.7,66.0,0.0,0.0,4.0,23.0,,5.0,,,,2.0,5.0,5.0,,,False
735.0,2022,142,78490,-4.07,-1.873061224489796,167.37137331368524,0.242,True,0.7687074829931972,17.706643425895706,22.32658918009196,332.87428334385936,221.5651197665693,82.79698092383046,630,170.0,1001.7,66.0,0.0,0.0,4.0,23.0,,5.0,,,,2.0,5.0,5.0,,,False
736.0,2022,142,78493,-2.7,-1.8741847826086957,167.14458627329202,0.316,True,0.7690217391304348,19.373688213316186,22.190709972196874,157.5014676805356,192.18728973871467,-134.9070578498873,631,170.0,1001.7,66.0,0.0,0.0,4.0,23.0,,5.0,,,,2.0,5.0,5.0,,,False
737.0,2022,142,78498,-7.35,-1.8816146540027137,166.9581722534807,0.681,True,0.7693351424694709,20.03609045333641,22.003534122925657,335.7114810126686,217.64787107971938,98.82981148309308,632,170.0,1001.7,66.0,0.0,0.0,4.0,23.0,,5.0,,,,2.0,5.0,5.0,,,False
738.0,2022,142,78505,-3.38,-1.8836449864498646,166.73467692671167,0.325,True,0.7696476964769647,19.075806082619938,20.782584413013357,334.91029405285366,246.8913517181298,93.3129469520268,633,170.0,1001.7,66.0,0.0,0.0,4.0,23.0,,5.0,,,,2.0,5.0,5.0,,,False
739.0,2022,142,78507,-7.37,-1.8910690121786198,166.5494800209762,1.581,True,0.7699594046008119,25.640219529820047,21.445576269512205,168.35292409321275,247.06085735022256,0.8059008348060348,634,170.0,1001.7,66.0,0.0,0.0,4.0,23.0,,5.0,,,,2.0,5.0,5.0,,,False
740.0,2022,142,78508,-12.88,-1.905918918918919,166.4872932004536,0.043,False,0.768918918918919,17.24466670418431,19.8461857348621,161.47421371134965,248.47077731574663,8.331203148468376,635,170.0,1001.7,66.0,0.0,0.0,4.0,23.0,,5.0,,,,2.0,5.0,5.0,,,False
741.0,2022,142,78509,-5.03,-1.910134952766532,166.27548160338486,0.277,True,0.7692307692307693,26.450116828439725,21.30343130195277,248.69847827794968,234.44147647142836,-93.92052433267546,636,170.0,1001.7,66.0,0.0,0.0,4.0,23.0,,5.0,,,,2.0,5.0,5.0,,,False
742.0,2022,142,78522,-4.76,-1.9139757412398923,166.0620339697212,0.758,True,0.7695417789757413,20.431308755397232,21.479701392299607,346.85799889132807,266.0008983398937,140.28894601815642,637,170.0,1001.7,66.0,0.0,0.0,4.0,23.0,,5.0,,,,2.0,5.0,5.0,,,False
743.0,2022,142,78525,-4.66,-1.9176716016150739,165.84837961168577,0.067,True,0.7698519515477793,27.32882829522351,22.695157699280795,163.70696260562238,237.33347860538598,-144.31025675536574,638,170.0,1001.7,66.0,0.0,0.0,4.0,23.0,,5.0,,,,2.0,5.0,5.0,,,False
744.0,2022,142,78526,-5.89,-1.9230107526881721,165.646373964891,1.54,True,0.7701612903225806,20.04287594422599,22.856336009548468,271.31815386938814,226.73478857480848,-69.16744065418949,639,170.0,1001.7,66.0,0.0,0.0,4.0,23.0,,5.0,,,,2.0,5.0,5.0,,,False
745.0,2022,142,78530,-13.63,-1.9387248322147652,165.607695549181,0.035,True,0.7704697986577181,29.05711835991145,23.425819147897034,316.83551726421206,251.48188743664164,151.38014073794986,640,170.0,1001.7,66.0,0.0,0.0,4.0,23.0,,5.0,,,,2.0,5.0,5.0,,,False
746.0,2022,142,78539,-4.49,-1.9421447721179628,165.3941285481405,0.267,True,0.7707774798927614,26.235869361194183,24.924352924065346,163.96319731511437,251.8967180372691,2.291209966636157,641,170.0,1001.7,66.0,0.0,0.0,4.0,23.0,,5.0,,,,2.0,5.0,5.0,,,False
747.0,2022,142,78549,-3.62,-1.9443908969210175,165.1761892732683,1.74,True,0.7710843373493976,16.081775987624457,23.196296117262804,114.10294149859976,229.4641285740441,-78.31215576736018,642,170.0,1001.7,66.0,0.0,0.0,4.0,23.0,,5.0,,,,2.0,5.0,5.0,,,False
748.0,2022,142,78561,12.84,-1.924625668449198,165.24728674054512,0.041,False,0.7700534759358288,24.328661549288583,23.845854916244694,271.9055932099473,216.97206096048066,-45.72838047968788,643,170.0,1001.7,66.0,0.0,0.0,4.0,23.0,,5.0,,,,2.0,5.0,5.0,,,False
749.0,2022,142,78562,-4.08,-1.9275033377837116,165.0325703626226,0.5,True,0.7703604806408545,12.681849150149704,21.40469172539906,171.93345758718388,218.3431434574076,4.363205701515236,644,170.0,1001.7,66.0,0.0,0.0,4.0,23.0,,5.0,,,,2.0,5.0,5.0,,,False
750.0,2022,142,78562,-5.75,-1.9326,164.83171512683586,0.326,False,0.7693333333333333,11.756748841604198,20.02367054162876,282.2952664229979,220.17266221634256,5.875443282478834,645,170.0,1001.7,66.0,0.0,0.0,4.0,23.0,,5.0,,,,2.0,5.0,5.0,,,False
751.0,2022,142,78562,37.71,-1.8798135818908122,166.704530365202,0.066,False,0.7683089214380826,23.484977544535948,19.094980405732844,77.01675085428352,180.20286781468778,-143.27833600561775,646,170.0,1001.7,66.0,0.0,0.0,4.0,23.0,,5.0,,,,2.0,5.0,5.0,,,False
752.0,2022,142,78565,-9.51,-1.8899601063829787,166.55997350040377,0.07,True,0.7686170212765957,26.29578412806653,19.104966200211567,163.0537927285799,180.05130038359871,-0.665931901489439,647,170.0,1001.7,66.0,0.0,0.0,4.0,23.0,,5.0,,,,2.0,5.0,5.0,,,False
753.0,2022,142,78579,-8.11,-1.8982204515272245,166.38986385027272,0.084,True,0.7689243027888446,20.846243101299123,19.89904405249068,174.50767544287245,190.11875604097747,40.22536429499111,648,170.0,1001.7,66.0,0.0,0.0,4.0,23.0,,5.0,,,,2.0,5.0,5.0,,,False
754.0,2022,142,78581,-3.05,-1.8997480106100797,166.1706539868819,1.954,True,0.7692307692307693,24.31565074387195,19.896875584921244,146.0514570266647,169.14306667709704,-125.20585352202619,649,170.0,1001.7,66.0,0.0,0.0,4.0,23.0,,5.0,,,,2.0,5.0,5.0,,,False
755.0,2022,142,78583,-5.58,-1.9046225165562913,165.9682079143465,0.211,True,0.7695364238410596,17.73140717725633,20.738468589439012,319.7209542920359,193.77431612790573,146.18742458821453,650,170.0,1001.7,66.0,0.0,0.0,4.0,23.0,,5.0,,,,2.0,5.0,5.0,,,False
756.0,2022,142,78584,-4.6,-1.9081878306878306,165.7579923408319,0.979,True,0.7698412698412699,24.491548778582715,22.860935245602096,351.5701903819602,205.32013678773276,72.5647440003457,651,170.0,1001.7,66.0,0.0,0.0,4.0,23.0,,5.0,,,,2.0,5.0,5.0,,,False
757.0,2022,142,78594,2.81,-1.9019550858652576,165.56814299798012,0.669,True,0.7701453104359313,22.274194307931825,22.65913803950141,263.64250880428057,236.424429779399,132.11149988691025,652,170.0,1001.7,66.0,0.0,0.0,4.0,23.0,,5.0,,,,2.0,5.0,5.0,,,False
758.0,2022,142,78597,-3.56,-1.9041424802110818,165.35305362300156,0.753,True,0.7704485488126649,17.551481388205584,21.201754249524587,313.8033385289744,261.5493540794647,99.6065780249841,653,170.0,1001.7,66.0,0.0,0.0,4.0,23.0,,5.0,,,,2.0,5.0,5.0,,,False
759.0,2022,142,78604,-6.49,-1.9101844532279313,165.1626173801802,0.261,True,0.7707509881422925,18.77226678118483,20.856091529505537,54.28501487986215,241.51224398562962,-100.37795251499622,654,170.0,1001.7,66.0,0.0,0.0,4.0,23.0,,5.0,,,,2.0,5.0,5.0,,,False
760.0,2022,142,78605,-4.98,-1.9142236842105262,164.95741151775195,0.138,True,0.7710526315789473,17.970129479200747,19.798504652060338,325.7640191989841,271.46433768101616,147.9872698724031,655,170.0,1001.7,66.0,0.0,0.0,4.0,23.0,,5.0,,,,2.0,5.0,5.0,,,False
761.0,2022,142,78619,-5.5,-1.9189356110381077,164.75725820769077,0.092,True,0.771353482260184,17.891767844141416,19.825231429874517,320.5046772835232,271.5949581795974,0.43605139861222747,656,170.0,1001.7,66.0,0.0,0.0,4.0,23.0,,5.0,,,,2.0,5.0,5.0,,,False
761.0,2022,142,78630,-9.15,-1.9223390275952694,164.79770557438277,0.047,True,0.771353482260184,22.33042161530886,19.465043569328877,204.78082636612555,247.13006417695837,-62.161358870999756,657,170.0,1001.7,66.0,0.0,0.0,4.0,23.0,,5.0,,,,2.0,5.0,5.0,,,False
762.0,2022,142,78632,-5.44,-1.926955380577428,164.59739019248747,0.057,True,0.7716535433070866,26.18350970545462,20.11659613558268,157.41424074706822,229.4253528340896,-56.13267994496754,658,170.0,1001.7,66.0,0.0,0.0,4.0,23.0,,5.0,,,,2.0,5.0,5.0,,,False
763.0,2022,142,78637,-4.16,-1.9298820445609437,164.38791849000532,0.269,True,0.7719528178243774,18.095560478753708,20.207275984007364,322.2187268918306,230.8279175612323,4.264903881705499,659,170.0,1001.7,66.0,0.0,0.0,4.0,23.0,,5.0,,,,2.0,5.0,5.0,,,False
763.0,2022,142,78643,4.8,-1.9177064220183486,164.43860614991937,0.057,True,0.7719528178243774,17.276369053765798,19.957959696104194,164.01989741791263,249.1170646509074,56.11765295445438,660,170.0,1001.7,66.0,0.0,0.0,4.0,23.0,,5.0,,,,2.0,5.0,5.0,,,False
764.0,2022,142,78646,-2.79,-1.918848167539267,164.2240862206913,0.248,True,0.7722513089005235,21.56021745304512,20.55630769174492,56.31641756505237,204.20913104525212,-135.0062850201941,661,170.0,1001.7,66.0,0.0,0.0,4.0,23.0,,5.0,,,,2.0,5.0,5.0,,,False
765.0,2022,142,78647,-4.21,-1.921843137254902,164.01599515860798,1.508,True,0.7725490196078432,22.55518044919688,21.33354312592083,146.1312411262519,175.1468916857069,-132.6907085466795,662,170.0,1001.7,66.0,0.0,0.0,4.0,23.0,,5.0,,,,2.0,5.0,5.0,,,False
766.0,2022,142,78658,-3.41,-1.92378590078329,163.80448630181405,1.663,True,0.7728459530026109,13.858355770097544,19.921532151718946,136.26058388589578,163.72685127233527,-49.0535805738613,663,170.0,1001.7,66.0,0.0,0.0,4.0,23.0,,5.0,,,,2.0,5.0,5.0,,,False
767.0,2022,142,78663,3.22,-1.9170795306388528,163.6251384571131,0.475,True,0.7731421121251629,19.055927047517496,18.733601708729424,312.9275705686476,189.6457395759318,93.74829745061733,664,170.0,1001.7,66.0,0.0,0.0,4.0,23.0,,5.0,,,,2.0,5.0,5.0,,,False
768.0,2022,142,78666,-5.71,-1.9220182291666668,163.43053920696846,0.132,True,0.7734375,18.99329304270532,18.88322380272136,231.2198497260121,174.4792600482954,-59.222566090854734,665,170.0,1001.7,66.0,0.0,0.0,4.0,23.0,,5.0,,,,2.0,5.0,5.0,,,False
769.0,2022,142,78672,-6.09,-1.927438231469441,163.24032949650524,0.059,True,0.7737321196358907,19.88058333699629,19.317259516593108,341.77203657799294,204.10461657497544,118.49270595068268,666,170.0,1001.7,66.0,0.0,0.0,4.0,23.0,,5.0,,,,2.0,5.0,5.0,,,False
770.0,2022,142,78681,-12.24,-1.9408311688311688,163.1661688791313,0.573,True,0.7740259740259741,29.573636694246545,20.65282939012668,226.06091169026408,232.39536559584405,100.39192778249311,667,170.0,1001.7,66.0,0.0,0.0,4.0,23.0,,5.0,,,,2.0,5.0,5.0,,,False
771.0,2022,142,78682,2.29,-1.935343709468223,162.97748127781432,2.316,True,0.77431906614786,21.17195839669288,20.42229238137601,140.75747234444398,231.49973746554272,-3.1750828156428277,668,170.0,1001.7,66.0,0.0,0.0,4.0,23.0,,5.0,,,,2.0,5.0,5.0,,,False
772.0,2022,142,78683,-8.36,-1.9436658031088083,162.81956332785634,0.409,False,0.7733160621761658,24.53205063418036,22.201241525389815,144.9578202039203,232.9492768518802,8.150525636287263,669,170.0,1001.7,66.0,0.0,0.0,4.0,23.0,,5.0,,,,2.0,5.0,5.0,,,False
773.0,2022,142,78685,-5.92,-1.948809831824062,162.6291115350328,0.106,True,0.7736093143596378,19.477651952382544,22.271529009533992,339.50680745261195,237.37914966587422,26.92645348350523,670,170.0,1001.7,66.0,0.0,0.0,4.0,23.0,,5.0,,,,2.0,5.0,5.0,,,False
774.0,2022,142,78690,-3.56,-1.950891472868217,162.4220785056711,0.378,True,0.7739018087855297,29.04559707134415,23.94691301430713,280.648581696917,245.61727166102506,49.73824370597511,671,170.0,1001.7,66.0,0.0,0.0,4.0,23.0,,5.0,,,,2.0,5.0,5.0,,,False
775.0,2022,142,78692,43.25,-1.8925677419354838,164.84851549120617,0.033,False,0.7729032258064517,28.61524883307332,25.40269059698663,284.22212027850014,236.02561894444293,-72.65940174095324,672,170.0,1001.7,66.0,0.0,0.0,4.0,23.0,,5.0,,,,2.0,5.0,5.0,,,False
776.0,2022,142,78693,4.37,-1.8844974226804125,164.68634865031598,0.074,True,0.7731958762886598,17.62546942044451,23.411329384686294,166.06724066911875,226.02667377425203,-118.03998004552875,673,170.0,1001.7,66.0,0.0,0.0,4.0,23.0,,5.0,,,,2.0,5.0,5.0,,,False
777.0,2022,142,78699,-5.3,-1.888893178893179,164.48913769089418,0.938,True,0.7734877734877735,24.38170984340257,23.94628795913791,354.20908088559946,261.6019418644446,300.857844893194,674,170.0,1001.7,66.0,0.0,0.0,4.0,23.0,,5.0,,,,2.0,5.0,5.0,,,False
778.0,2022,142,78699,-9.2,-1.8982904884318768,164.3461446928567,0.354,True,0.7737789203084833,20.83977640238304,23.330908920505024,49.99063380346198,245.77407746436822,-138.7101927280375,675,170.0,1001.7,66.0,0.0,0.0,4.0,23.0,,5.0,,,,2.0,5.0,5.0,,,False
779.0,2022,142,78709,-3.83,-1.9007702182284982,164.13969297926621,0.239,True,0.7740693196405648,20.18860234476589,23.449400652568915,340.9743939624317,246.01867521600488,1.4635406022273751,676,170.0,1001.7,66.0,0.0,0.0,4.0,23.0,,5.0,,,,2.0,5.0,5.0,,,False
780.0,2022,142,78710,9.91,-1.8856282051282052,164.10782617738067,0.068,True,0.7743589743589744,23.1282621102292,22.463178159049757,201.82108523403747,232.88075913885822,-88.83167053297653,677,170.0,1001.7,66.0,0.0,0.0,4.0,23.0,,5.0,,,,2.0,5.0,5.0,,,False
781.0,2022,142,78717,8.68,-1.8720998719590272,164.04036686693595,2.143,True,0.7746478873239436,28.426667166850446,22.43174788134594,73.45323918381904,197.75261228974475,-189.12412114824758,678,170.0,1001.7,66.0,0.0,0.0,4.0,23.0,,5.0,,,,2.0,5.0,5.0,,,False
782.0,2022,142,78718,6.34,-1.8615984654731457,163.91656658376212,0.092,True,0.7749360613810742,13.773123749338016,21.789690269494866,116.37791266068167,189.4710576216719,-43.462696921464094,679,170.0,1001.7,66.0,0.0,0.0,4.0,23.0,,5.0,,,,2.0,5.0,5.0,,,False
781.0,2022,142,78734,-4.01,-1.850755441741357,164.02885135165312,0.88,True,0.7746478873239436,21.14782367362557,21.250709241198695,344.4316512669279,187.84148601855998,-6.028891391001403,680,170.0,1001.7,66.0,0.0,0.0,4.0,23.0,,5.0,,,,2.0,5.0,5.0,,,False
782.0,2022,142,78734,-10.82,-1.8622250639386189,163.9217010606771,0.057,True,0.7749360613810742,24.95119575189885,21.93594579945133,164.62193859143338,206.94670348322188,71.96164259833857,681,170.0,1001.7,66.0,0.0,0.0,4.0,23.0,,5.0,,,,2.0,5.0,5.0,,,False
783.0,2022,142,78738,-24.02,-1.8905236270753512,164.33911571011888,0.036,False,0.7739463601532567,29.00633895200356,23.40556856732427,220.8959417270279,186.93362811065455,-96.60988816254714,682,170.0,1001.7,66.0,0.0,0.0,4.0,23.0,,5.0,,,,2.0,5.0,5.0,,,False
784.0,2022,142,78739,-2.71,-1.8915688775510204,164.1300883400775,0.904,True,0.7742346938775511,23.418317530090505,23.45391113730116,202.2622105104708,187.00714899006013,0.36676442642433926,683,170.0,1001.7,66.0,0.0,0.0,4.0,23.0,,5.0,,,,2.0,5.0,5.0,,,False
785.0,2022,142,78744,3.68,-1.8844713375796178,163.96028317041475,0.184,True,0.7745222929936306,18.469634257724,21.794405652446752,178.93143006727297,204.58684747063572,84.77323876633594,684,170.0,1001.7,66.0,0.0,0.0,4.0,23.0,,5.0,,,,2.0,5.0,5.0,,,False
786.0,2022,142,78746,-9.4,-1.8940330788804072,163.82327810845862,0.049,True,0.7748091603053435,19.698754247184755,22.782010735421206,338.92220288624713,241.67756250823,181.28328866945296,685,170.0,1001.7,66.0,0.0,0.0,4.0,23.0,,5.0,,,,2.0,5.0,5.0,,,False
787.0,2022,142,78749,-1.96,-1.8941168996188054,163.6148570753757,3.393,False,0.7738246505717916,19.44796508329452,22.49870097036603,313.7827950983625,236.56941981346912,-46.08395390737603,686,170.0,1001.7,66.0,0.0,0.0,4.0,23.0,,5.0,,,,2.0,5.0,5.0,,,False
788.0,2022,142,78753,-6.66,-1.9001649746192892,163.4357845979077,0.27,True,0.7741116751269036,24.26105049295312,22.383676760541743,164.8329834000007,236.60459394823036,0.21230596930432466,687,170.0,1001.7,66.0,0.0,0.0,4.0,23.0,,5.0,,,,2.0,5.0,5.0,,,False
789.0,2022,142,78758,2.5,-1.8945880861850444,163.2529180090458,0.25,True,0.7743979721166033,23.123740427817467,21.40324367317739,61.08475155312131,209.9693955859126,-171.31802626038007,688,170.0,1001.7,66.0,0.0,0.0,4.0,23.0,,5.0,,,,2.0,5.0,5.0,,,False
790.0,2022,142,78760,-3.48,-1.8965949367088606,163.04918851759166,0.933,False,0.7734177215189874,17.403347726807777,20.400748705963608,325.47948327875696,230.50560771396025,119.41474515127099,689,170.0,1001.7,66.0,0.0,0.0,4.0,23.0,,5.0,,,,2.0,5.0,5.0,,,False
791.0,2022,142,78764,-5.6,-1.901276864728192,162.86013621565405,0.157,False,0.7724399494310998,22.54196386274985,21.079470306801248,221.4694272769225,237.59527391556853,45.037538397942235,690,170.0,1001.7,66.0,0.0,0.0,4.0,23.0,,5.0,,,,2.0,5.0,5.0,,,False
792.0,2022,142,78766,-5.42,-1.9057196969696968,162.66987786317674,4.982,True,0.7727272727272727,25.112039746844925,21.98168455674461,142.9071627029581,204.92610055168703,-215.16637224436786,691,170.0,1001.7,66.0,0.0,0.0,4.0,23.0,,5.0,,,,2.0,5.0,5.0,,,False
793.0,2022,142,78772,2.23,-1.9005044136191676,162.48605555332654,1.501,True,0.7730138713745272,18.84872169230728,21.881810658246735,345.0386733979344,210.13541360161562,29.71026007323465,692,170.0,1001.7,66.0,0.0,0.0,4.0,23.0,,5.0,,,,2.0,5.0,5.0,,,False
794.0,2022,142,78774,-5.08,-1.9045088161209065,162.2938870850421,0.245,True,0.7732997481108312,23.18600651684407,21.70263666222856,55.36298102724648,191.8904132061566,-113.18393956596617,693,170.0,1001.7,66.0,0.0,0.0,4.0,23.0,,5.0,,,,2.0,5.0,5.0,,,False
795.0,2022,142,78780,18.62,-1.878691823899371,162.61936780793064,0.05,True,0.7735849056603774,16.947823096662223,20.67331710703602,161.48417394573912,208.62365027159288,94.06423337733455,694,170.0,1001.7,66.0,0.0,0.0,4.0,23.0,,5.0,,,,2.0,5.0,5.0,,,False
796.0,2022,142,78788,-3.88,-1.8812060301507536,162.4198468455486,0.895,True,0.7738693467336684,18.4950095978415,20.855260752208306,332.464663117492,209.7878469113821,5.241764644952209,695,170.0,1001.7,66.0,0.0,0.0,4.0,23.0,,5.0,,,,2.0,5.0,5.0,,,False
797.0,2022,142,78788,4.43,-1.8732873274780426,162.26577837588204,4.624,True,0.7741530740276035,24.32880870753388,21.15306822633898,174.6661080651141,201.98729370941405,-41.176956652571654,696,170.0,1001.7,66.0,0.0,0.0,4.0,23.0,,5.0,,,,2.0,5.0,5.0,,,False
798.0,2022,142,78796,-3.57,-1.8754135338345863,162.06579023028095,0.668,True,0.7744360902255639,21.870331041228177,20.612783442069524,192.8029928257424,210.30326539654473,34.175007742587376,697,170.0,1001.7,66.0,0.0,0.0,4.0,23.0,,5.0,,,,2.0,5.0,5.0,,,False
799.0,2022,142,78797,4.62,-1.8672841051314144,161.9155042688073,2.036,True,0.7747183979974969,12.830702123041211,19.609780180525174,254.45519985420387,195.20601980592298,-71.29360162991834,698,170.0,1001.7,66.0,0.0,0.0,4.0,23.0,,5.0,,,,2.0,5.0,5.0,,,False
800.0,2022,142,78803,8.31,-1.8545625,161.84232796855454,0.585,False,0.77375,23.44208224504968,19.652459468559446,132.68480726961965,208.0929908463185,52.40759032746534,699,170.0,1001.7,66.0,0.0,0.0,4.0,23.0,,5.0,,,,2.0,5.0,5.0,,,False
801.0,2022,142,78806,-9.52,-1.8641323345817726,161.71338202746577,0.059,True,0.7740324594257179,19.829307070268698,20.132706797493856,342.72448572990766,238.29970947701327,140.45151952016897,700,170.0,1001.7,66.0,0.0,0.0,4.0,23.0,,5.0,,,,2.0,5.0,5.0,,,False
802.0,2022,142,78810,6.24,-1.8540274314214462,161.59338413407815,0.059,True,0.7743142144638404,16.504170393273995,19.800900263399274,163.24658049895044,210.09669570725634,-152.39369328324793,701,170.0,1001.7,66.0,0.0,0.0,4.0,23.0,,5.0,,,,2.0,5.0,5.0,,,False
803.0,2022,142,78815,4.32,-1.846338729763387,161.43936637888478,4.021,True,0.7745952677459527,25.547088067480672,20.003946823390404,29.70169353161866,185.9359599516738,-107.35711704637097,702,170.0,1001.7,66.0,0.0,0.0,4.0,23.0,,5.0,,,,2.0,5.0,5.0,,,False
804.0,2022,142,78830,-4.47,-1.8496019900497511,161.24688278036973,1.656,True,0.7748756218905473,28.6873147871297,21.14011078104066,53.48127604110599,162.71567382090103,-86.4252812909259,703,170.0,1001.7,66.0,0.0,0.0,4.0,23.0,,5.0,,,,2.0,5.0,5.0,,,False
805.0,2022,142,78831,-5.01,-1.8535279503105588,161.05873455301145,0.055,True,0.7751552795031056,18.154954744885167,22.027486218014655,62.338284655628165,130.69618795447175,-124.30965852608257,704,170.0,1001.7,66.0,0.0,0.0,4.0,23.0,,5.0,,,,2.0,5.0,5.0,,,False
806.0,2022,142,78842,-10.59,-1.864367245657568,160.95335879167126,1.181,True,0.7754342431761787,24.980146015596485,22.283830179772455,163.3938574465331,135.81436298395735,17.58598263833335,705,170.0,1001.7,66.0,0.0,0.0,4.0,23.0,,5.0,,,,2.0,5.0,5.0,,,False
806.0,2022,142,78844,-1.71,-1.8539826302729527,160.86943368417008,0.631,True,0.7754342431761787,28.620633115281365,23.749051187274564,279.5355452250057,125.282872899807,-39.26015987358572,706,170.0,1001.7,66.0,0.0,0.0,4.0,23.0,,5.0,,,,2.0,5.0,5.0,,,False
807.0,2022,142,78844,-6.12,-1.859268897149938,160.6923951223938,0.053,True,0.7757125154894672,19.23265254670157,24.203798212845825,334.70017138935555,153.8584713815412,122.1340159027817,707,170.0,1001.7,66.0,0.0,0.0,4.0,23.0,,5.0,,,,2.0,5.0,5.0,,,False
808.0,2022,142,78857,-3.26,-1.8610024752475247,160.49570023295556,1.443,True,0.775990099009901,18.850271335005107,23.087662090766568,56.75367560512372,158.3671350604587,14.71119533966868,708,170.0,1001.7,66.0,0.0,0.0,4.0,23.0,,5.0,,,,2.0,5.0,5.0,,,False
809.0,2022,142,78860,-15.2,-1.8774907292954266,160.51700372052048,0.041,True,0.7762669962917181,19.054465246616225,21.48218716734765,333.7458750132876,205.0779015558223,200.36879073205074,709,170.0,1001.7,66.0,0.0,0.0,4.0,23.0,,5.0,,,,2.0,5.0,5.0,,,False
810.0,2022,142,78865,-4.61,-1.8808641975308642,160.3278076576784,1.253,True,0.7765432098765432,23.045211107146457,22.297229894391204,149.62163745392,219.62512702220428,57.3843309806035,710,170.0,1001.7,66.0,0.0,0.0,4.0,23.0,,5.0,,,,2.0,5.0,5.0,,,False
811.0,2022,142,78869,6.15,-1.8709617755856967,160.20939709853718,0.22,False,0.7755856966707768,26.82631974085433,22.60492551526751,274.6372086532054,238.16568555664966,93.20347562299366,711,170.0,1001.7,66.0,0.0,0.0,4.0,23.0,,5.0,,,,2.0,5.0,5.0,,,False
812.0,2022,142,78869,6.38,-1.8608004926108375,160.09569196014783,0.967,True,0.7758620689655172,10.895305958916932,19.650704322540104,140.0755718659164,214.92235666346812,-110.32848219078028,712,170.0,1001.7,66.0,0.0,0.0,4.0,23.0,,5.0,,,,2.0,5.0,5.0,,,False
813.0,2022,142,78873,-3.09,-1.8623124231242312,159.90038824217316,0.982,True,0.7761377613776138,19.31492619592955,19.664416597411435,127.54077775157178,180.39579105717078,-140.46849349727597,713,170.0,1001.7,66.0,0.0,0.0,4.0,23.0,,5.0,,,,2.0,5.0,5.0,,,False
813.0,2022,142,78886,-4.69,-1.8603813038130381,159.88641426329545,0.247,True,0.7761377613776138,19.10119267830316,19.706236821294443,340.04446205582747,227.61092213228812,192.5119380183862,714,170.0,1001.7,66.0,0.0,0.0,4.0,23.0,,5.0,,,,2.0,5.0,5.0,,,False
814.0,2022,142,78893,-4.19,-1.8632432432432433,159.69641923473299,1.667,True,0.7764127764127764,24.429012017844897,20.601994616499223,54.00653947244094,180.98769954214697,-174.4792041837688,715,170.0,1001.7,66.0,0.0,0.0,4.0,23.0,,5.0,,,,2.0,5.0,5.0,,,False
815.0,2022,142,78893,-4.64,-1.866650306748466,159.5096925741247,1.537,True,0.7766871165644171,26.5003292423964,21.17784763904088,125.11496217933345,176.90325366304924,-18.412268619972053,716,170.0,1001.7,66.0,0.0,0.0,4.0,23.0,,5.0,,,,2.0,5.0,5.0,,,False
816.0,2022,142,78915,-3.82,-1.869044117647059,159.3186511097078,0.059,True,0.7769607843137255,24.30344709934425,20.757368865455867,253.9830706352694,173.46089732672658,-9.374966006804533,717,170.0,1001.7,66.0,0.0,0.0,4.0,23.0,,5.0,,,,2.0,5.0,5.0,,,False
817.0,2022,142,78916,-5.59,-1.8735985312117502,159.1403544366646,0.521,False,0.7760097919216646,21.625186931368606,22.54568236086448,54.39641451526196,159.1810377682842,-40.8715994863272,718,170.0,1001.7,66.0,0.0,0.0,4.0,23.0,,5.0,,,,2.0,5.0,5.0,,,False
817.0,2022,142,78923,6.76,-1.8566829865361079,159.19845062609508,0.046,True,0.7760097919216646,27.64479025155488,23.933993036802036,273.0284499713964,183.42898313825495,69.80861562523542,719,170.0,1001.7,66.0,0.0,0.0,4.0,23.0,,5.0,,,,2.0,5.0,5.0,,,False
